"";"GSM109131";"GSM109132";"GSM109133";"GSM109134";"GSM109135";"GSM109136";"GSM109137";"GSM109138";"Sequence.Source";"Target.Description";"Representative.Public.ID";"Gene.Title";"Gene.Symbol";"ENTREZ_GENE_ID";"RefSeq.Transcript.ID";"Gene.Ontology.Biological.Process";"Gene.Ontology.Cellular.Component";"Gene.Ontology.Molecular.Function";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"217801_at";977,2;1023,9;1174,1;1247;1089,7;1111,2;1010;930,1;NA;NA;NA;NA;NA;514;NA;NA;NA;NA;-15,3;1070,4;-0,20949468140974;0,839743518954163;0,87241591924269;-4,61965828615919
"217803_at";448,6;544,8;360,2;498,6;373,7;346,1;386,8;618,3;NA;NA;NA;NA;NA;64083;NA;NA;NA;NA;-109,625;447,1375;-1,98110146865645;0,0860306498880082;0,13287381242436;-4,5471896764284
"217804_s_at";176,8;188,5;270,5;181,3;188,8;185,6;248,2;251,9;NA;NA;NA;NA;NA;3609;NA;NA;NA;NA;19,25;211,45;0,725174539361673;0,490753790019022;0,571174884695232;-4,60687018379972
"217806_s_at";299,8;170,2;227;132,6;322,8;158,8;345,9;156,5;NA;NA;NA;NA;NA;26073;NA;NA;NA;NA;144,35;226,7;5,67565316322495;0,000631008518969699;0,00349086062539687;-4,44629060033977
"217807_s_at";715,8;828,9;761;1151,3;694,9;912,6;1078,4;1429;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-267,925;946,4875;-1,8305999689556;0,107774309331522;0,161038072108494;-4,55465223635093
"217809_at";718,8;804,8;499,5;609,6;733,1;768,6;791,1;938,2;NA;NA;NA;NA;NA;28969;NA;NA;NA;NA;-94,675;732,9625;-1,12229391710723;0,297011711350898;0,378696750423069;-4,59009074806734
"217810_x_at";220,4;157,4;147,5;165,2;191,9;208,8;223,7;162,8;NA;NA;NA;NA;NA;51520;NA;NA;NA;NA;22,325;184,7125;1,08407576316713;0,312561269603283;0,395616520368422;-4,59187576230381
"217811_at";485,9;522,1;570;615,1;421,1;508,8;528,1;521,8;NA;NA;NA;NA;NA;51714;NA;NA;NA;NA;-40,6750000000001;521,6125;-1,09856807334168;0,306589625648865;0,389389156380928;-4,59120213530554
"217812_at";457,7;424,9;480,5;423,9;487,7;376,4;406,5;206,2;NA;NA;NA;NA;NA;51441;NA;NA;NA;NA;100,25;407,975;1,99786695250902;0,0838905054797153;0,130220197717814;-4,54637002973595
"217813_s_at";86,6;112,9;106,8;121,4;73,2;89,5;45,4;90,6;NA;NA;NA;NA;NA;10927;NA;NA;NA;NA;-25,6;90,8;-1,6409249101554;0,142719421698168;0,204136921996298;-4,56424812269245
"217814_at";272,4;238,2;245,6;254,1;201,3;240,6;289;220,3;NA;NA;NA;NA;NA;57003;NA;NA;NA;NA;13,775;245,1875;0,694081339535627;0,50894032556276;0,58888636836991;-4,60797718459347
"217815_at";398,3;360,7;366,3;257,6;364,7;357,5;491,9;427,5;NA;NA;NA;NA;NA;11198;NA;NA;NA;NA;54,4750000000001;378,0625;1,28993182676683;0,236124491427086;0,312172203138785;-4,58198455605525
"217816_s_at";591,9;633,7;518,7;511,7;588,5;431,3;508,2;375,6;NA;NA;NA;NA;NA;57092;NA;NA;NA;NA;63,7499999999999;519,95;1,16059350029154;0,282064544965183;0,362384104264776;-4,58827562297371
"217817_at";130;102,3;34;19,6;119,6;88,1;320,1;33,2;NA;NA;NA;NA;NA;10093;NA;NA;NA;NA;90,125;105,8625;1,55479129267995;0,161861031205228;0,226727911050148;-4,56863525620567
"217819_at";420,3;436,1;388,3;372,9;416,2;349,4;406,9;422,8;NA;NA;NA;NA;NA;51125;NA;NA;NA;NA;12,6249999999999;401,6125;0,602672327765131;0,564827608990217;0,640084174725906;-4,61101181058502
"217820_s_at";316,2;304,6;170,4;227,9;285,5;210,7;251,3;145,4;NA;NA;NA;NA;NA;55740;NA;NA;NA;NA;33,6999999999999;239;0,809382017596962;0,443671271713784;0,527429418471395;-4,60369709878301
"217822_at";209,3;160,4;196,4;156,5;171,6;163,4;245,6;143,4;NA;NA;NA;NA;NA;51729;NA;NA;NA;NA;49,8;180,825;3,05569200561894;0,0173389454352305;0,036094641284584;-4,50173687868643
"217826_s_at";326,2;344,3;253,6;254,6;341,9;348,4;240,4;267,5;NA;NA;NA;NA;NA;51465;NA;NA;NA;NA;-13,1750000000001;297,1125;-0,399890433704843;0,700589990178089;0,757641023492178;-4,61643382035638
"217827_s_at";424,6;475,9;408;466,4;375,5;515,5;497,5;499,9;NA;NA;NA;NA;NA;51324;NA;NA;NA;NA;-63,025;457,9125;-2,381091840897;0,0470991785179176;0,0806377427523164;-4,52847229869279
"217829_s_at";95,2;56,8;84,7;34,1;113;49,5;91,1;41;NA;NA;NA;NA;NA;10713;NA;NA;NA;NA;50,65;70,675;4,92401142491061;0,00147590351947697;0,00624674737237336;-4,45654775124507
"217832_at";446,1;313,1;337;292,5;467,1;279,7;383,8;345,2;NA;NA;NA;NA;NA;10492;NA;NA;NA;NA;100,875;358,0625;3,28945682769567;0,0123981373791714;0,028060006114066;-4,49395583969629
"217833_at";158,2;126,8;177,3;122;165,1;100;144,6;116,2;NA;NA;NA;NA;NA;10492;NA;NA;NA;NA;45,05;138,775;4,08559974004818;0,00418578789693905;0,0127037519014205;-4,47249815250898
"217835_x_at";795,8;678,4;858,7;790,5;751,6;701,2;776,2;820,3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;47,975;771,5875;1,26464227408485;0,244571864742895;0,32150346432711;-4,58323151433735
"217839_at";668,2;870,6;679;907,9;828,6;907,6;547;966,4;NA;NA;NA;NA;NA;10342;NA;NA;NA;NA;-232,425;796,9125;-4,1834624628969;0,00368639452575751;0,0116862073036856;-4,47032940318301
"217840_at";185,5;208,6;158,3;261,9;213,1;246;154,5;235,8;NA;NA;NA;NA;NA;51428;NA;NA;NA;NA;-60,2249999999999;207,9625;-3,42352996303607;0,0102612138948453;0,0243134735375303;-4,48981825124403
"217843_s_at";58,9;32;54,5;31,5;58;16,5;34,6;15,5;NA;NA;NA;NA;NA;29079;NA;NA;NA;NA;27,625;37,6875;2,77130692209655;0,0262976677483592;0,0500710478828888;-4,51222201414682
"217844_at";140,9;237,5;111,5;192,8;140,3;253,5;164,2;230,8;NA;NA;NA;NA;NA;58190;NA;NA;NA;NA;-89,425;183,9375;-5,29125683240235;0,00096517176982362;0,00463798146129448;-4,45114522488286
"217845_x_at";664,6;532,9;700,5;515,3;607,6;530,1;630,8;511,7;NA;NA;NA;NA;NA;25994;NA;NA;NA;NA;128,375;586,6875;6,31476309441842;0,000324419511374293;0,00228658117534623;-4,43967601338452
"217846_at";561,8;507,8;526,5;588,6;482,7;566;676,5;640;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-13,7250000000001;568,7375;-0,301585515061495;0,77131194549137;0,81610104282566;-4,61833846185638
"217848_s_at";572,1;401,4;456,8;507;604,8;805,7;517,5;909,5;NA;NA;NA;NA;NA;5464;NA;NA;NA;NA;-118,1;596,85;-1,04737422372497;0,328099726766649;0,411253866500106;-4,59356286333399
"217849_s_at";164,3;162,2;221,6;113,7;130;126,8;165,7;43,3;NA;NA;NA;NA;NA;9578;NA;NA;NA;NA;58,9;140,95;2,01350971444177;0,0819407274930602;0,127872660999285;-4,54560764303239
"217851_s_at";67,9;39,3;83,5;50;77,5;34;77,9;27,7;NA;NA;NA;NA;NA;51012;NA;NA;NA;NA;38,95;57,225;4,28606483271425;0,00323163305896128;0,0107091229173454;-4,46815126269572
"217853_at";97,1;73,7;131,7;100,4;114,5;61,6;144,9;106,9;NA;NA;NA;NA;NA;64759;NA;NA;NA;NA;36,4;103,85;2,35808926025097;0,0487579907118425;0,0830680614765562;-4,52949582760158
"217854_s_at";653,5;595,1;489,6;391,4;475,3;514,6;561,2;623,1;NA;NA;NA;NA;NA;5434;NA;NA;NA;NA;13,8500000000001;537,975;0,23052736415371;0,823959455245481;0,859554998954433;-4,61939747013713
"217855_x_at";435,6;520,9;380,9;337,4;538,7;609;539,5;652,2;NA;NA;NA;NA;NA;51150;NA;NA;NA;NA;-56,1999999999999;501,775;-0,773076739385764;0,463578023889342;0,546416032402675;-4,60509542295362
"217856_at";92,4;50,3;63,4;34,9;79,2;32,2;71,4;44,9;NA;NA;NA;NA;NA;9939;NA;NA;NA;NA;36,025;58,5875;3,57389313847918;0,00832408923021962;0,0208252214345224;-4,48544589494507
"217858_s_at";208,6;113,7;232,6;114,2;227,2;104,3;232,8;90,2;NA;NA;NA;NA;NA;51566;NA;NA;NA;NA;119,7;165,45;11,5070972335863;5,72732457335708e-06;0,000194548674254498;-4,41698229554885
"217860_at";401,8;420,1;275,9;352,6;379;445,8;383,6;465;NA;NA;NA;NA;NA;4705;NA;NA;NA;NA;-60,8;390,475;-1,74888170947398;0,121700917661972;0,177568810952389;-4,55876799242861
"217861_s_at";141,8;106;150,6;87,5;155,6;116,6;162,8;93,3;NA;NA;NA;NA;NA;10113;NA;NA;NA;NA;51,85;126,775;5,02729353545276;0,00130724727325292;0,0057485758952072;-4,45494482771005
"217866_at";229,1;178,5;229,6;220,2;268,6;203,7;297,4;182,1;NA;NA;NA;NA;NA;79869;NA;NA;NA;NA;60,05;226,15;3,17672653251892;0,014562364674575;0,0315822946987739;-4,49761624664354
"217867_x_at";298,1;485,1;287,2;387,5;286,7;353,3;320,3;439,1;NA;NA;NA;NA;NA;25825;NA;NA;NA;NA;-118,175;357,1625;-4,20684720988305;0,00357692214127627;0,0114436783252583;-4,46982450946576
"217868_s_at";421,7;551,8;385,8;497,1;447,9;399,7;495,1;680,2;NA;NA;NA;NA;NA;51108;NA;NA;NA;NA;-94,575;484,9125;-1,65193764085983;0,140429164135372;0,201068207684418;-4,5636876632692
"217869_at";552,7;547,4;536,6;457;500,3;514,8;577,9;513,6;NA;NA;NA;NA;NA;51144;NA;NA;NA;NA;33,6750000000001;525,0375;1,4246485571011;0,195250323965769;0,265984866153024;-4,57524302904731
"217870_s_at";438,3;380,6;503,3;378,1;477,1;361,4;489,5;342,9;NA;NA;NA;NA;NA;51727;NA;NA;NA;NA;111,3;421,4;6,68356649523165;0,000225849865360356;0,00179709190861235;-4,4365251635487
"217871_s_at";1227,2;1362,8;1467,8;1783,9;1282,6;1667,3;1431,8;1448,6;NA;NA;NA;NA;NA;4282;NA;NA;NA;NA;-213,299999999999;1459;-2,08669034352565;0,0733949563646483;0,11640079601635;-4,54207313055241
"217872_at";204,7;226,1;185,1;249,9;171,7;256,8;240,3;259,9;NA;NA;NA;NA;NA;55011;NA;NA;NA;NA;-47,7250000000001;224,3125;-2,8278012028253;0,0241933218633192;0,0468187141564024;-4,51004797186774
"217873_at";342,7;750,4;316,7;696,2;313,3;607,7;377,7;796,6;NA;NA;NA;NA;NA;51719;NA;NA;NA;NA;-375,125;525,1625;-9,44056276578304;2,26244508355452e-05;0,00043092405752388;-4,42219059364461
"217874_at";295,1;247,2;325,6;157,4;285,2;182,1;395,8;233,1;NA;NA;NA;NA;NA;8802;NA;NA;NA;NA;120,475;265,1875;3,95288032789733;0,00498423149363724;0,0144254412275462;-4,47558877796999
"217877_s_at";134,4;185,1;133,8;211,3;129,9;188,3;167,4;235,3;NA;NA;NA;NA;NA;60313;NA;NA;NA;NA;-63,6249999999999;173,1875;-4,2049786986945;0,00358553773474693;0,011458041759945;-4,46986466615798
"217880_at";210,1;110,2;144,9;85,4;140;89,4;165,6;92,8;NA;NA;NA;NA;NA;996;NA;NA;NA;NA;70,7;129,8;4,16383729060428;0,0037810871939278;0,0119116042399745;-4,47075705022673
"217882_at";279,8;300,5;238,9;252;315,1;344,9;294,8;271,7;NA;NA;NA;NA;NA;55831;NA;NA;NA;NA;-10,1250000000001;287,2125;-0,413477002040687;0,691040128378692;0,749470195863163;-4,61613175721328
"217883_at";778,1;725;814,9;797,2;768,1;686,6;805,2;682,2;NA;NA;NA;NA;NA;27249;NA;NA;NA;NA;68,825;757,1625;2,54282101494463;0,0369487928148831;0,0659003196190947;-4,52147834232863
"217884_at";183;126,8;181,5;174,3;141,8;155,9;188,1;211,7;NA;NA;NA;NA;NA;55226;NA;NA;NA;NA;6,42499999999998;170,3875;0,318632496335696;0,758857948395671;0,806486231417826;-4,61804421047645
"217885_at";298,6;251,5;308,8;185,6;256,2;177,3;260,1;190,1;NA;NA;NA;NA;NA;55705;NA;NA;NA;NA;79,8;241,025;3,81972648213012;0,00595403960122672;0,0163991005762604;-4,47887154560442
"217886_at";126,9;64,6;124,7;53,6;120,9;41,6;101;59,9;NA;NA;NA;NA;NA;2060;NA;NA;NA;NA;63,45;86,65;6,20138756592118;0,000363752595378248;0,00245776388653381;-4,44073463907038
"217888_s_at";111,1;56,1;83,1;64,1;109,9;68,4;116;89,7;NA;NA;NA;NA;NA;55738;NA;NA;NA;NA;35,45;87,3;2,96647352250352;0,0197410506277915;0,0398697437042741;-4,5049036854957
"217890_s_at";194;246,4;143,9;140,3;182,2;192,5;185,6;186,9;NA;NA;NA;NA;NA;55742;NA;NA;NA;NA;-15,1000000000001;183,975;-0,64916916792779;0,535954875274717;0,613498222851562;-4,60951037788899
"217892_s_at";553,4;599,7;517,2;514,2;739,1;676,9;504,3;451,3;NA;NA;NA;NA;NA;51474;NA;NA;NA;NA;17,975;569,5125;0,269131840237561;0,795217735182899;0,835218433947417;-4,61885590924832
"217898_at";287,1;326,2;320;214,6;292,6;249,5;234,1;231,5;NA;NA;NA;NA;NA;56851;NA;NA;NA;NA;28;269,45;0,981728581706905;0,357397329165608;0,441696654691986;-4,59650690954246
"217899_at";173,5;128,5;180,7;110,8;217,3;141,4;186,1;85,7;NA;NA;NA;NA;NA;54867;NA;NA;NA;NA;72,8;153;4,60098962987372;0,0021785337148956;0,00821424049730493;-4,46203196371571
"217900_at";328;293,3;296,1;305,4;344,9;397,3;273,3;312,5;NA;NA;NA;NA;NA;55699;NA;NA;NA;NA;-16,55;318,85;-0,615063825807553;0,55704465102422;0,632684251899492;-4,61062046037442
"217906_at";229,3;239,1;191,5;231,6;219,4;200;184,7;217,1;NA;NA;NA;NA;NA;23588;NA;NA;NA;NA;-15,7249999999999;214,0875;-1,08339202467034;0,312845291547878;0,395725770290388;-4,59190744243536
"217907_at";267,2;248,4;333,1;244,1;291,4;236,8;313,4;193,8;NA;NA;NA;NA;NA;29074;NA;NA;NA;NA;70,4999999999999;266,025;3,77554294086454;0,00631952716999253;0,0170299145570784;-4,48000288767339
"217908_s_at";116,3;155,6;108,3;153,4;115;150,2;118,8;160,1;NA;NA;NA;NA;NA;55827;NA;NA;NA;NA;-40,225;134,7125;-5,0482673005738;0,00127566163187728;0,00566348897157988;-4,45462761415573
"217911_s_at";418,8;312,5;468,9;372,1;411,7;372,1;502;267,1;NA;NA;NA;NA;NA;9531;NA;NA;NA;NA;119,4;390,65;3,85414816770491;0,00568514872663042;0,0158467112052757;-4,47800487347935
"217913_at";255;149,7;216,4;166,5;212,6;183,1;239,7;146,8;NA;NA;NA;NA;NA;27183;NA;NA;NA;NA;69,4;196,225;4,967906489394;0,00140145866322701;0,00602293510145046;-4,4558581013307
"217915_s_at";404,9;790,9;405,5;738,7;407,9;791,2;317,4;558,5;NA;NA;NA;NA;NA;51187;NA;NA;NA;NA;-335,9;551,875;-6,19639169019845;0,000365604109617299;0,00246727244813424;-4,44078233535121
"217916_s_at";233,9;205,7;260,9;164,1;260,8;188,3;232,9;160;NA;NA;NA;NA;NA;51571;NA;NA;NA;NA;67,6000000000001;213,325;4,76899729127485;0,0017757944675509;0,00714692932809977;-4,45908681647639
"217917_s_at";516,5;597,4;464,8;528,6;503,8;665,4;466,7;500,5;NA;NA;NA;NA;NA;83658;NA;NA;NA;NA;-85,025;530,4625;-2,35197351210451;0,0492089111498329;0,0837592070261024;-4,52976913245097
"217918_at";825,9;926,2;791,4;896,2;837,1;715,3;838,2;704,4;NA;NA;NA;NA;NA;83658;NA;NA;NA;NA;12,6249999999999;816,8375;0,232749587506278;0,822296678995542;0,858143160653846;-4,61936849631584
"217919_s_at";314,3;343,8;286,3;225,6;230,4;270,2;229,8;261,3;NA;NA;NA;NA;NA;28977;NA;NA;NA;NA;-10,025;270,2125;-0,330703267924628;0,750084905981005;0,800124275369963;-4,61782659699208
"217922_at";214,7;106,9;355,2;122,5;265,8;113,1;331,6;141,9;NA;NA;NA;NA;NA;10905;NA;NA;NA;NA;170,725;206,4625;5,58666611849224;0,000695046316430532;0,00371074646220936;-4,44734903776946
"217923_at";320,2;289,1;256,7;236,8;294,5;339,4;375,1;326,2;NA;NA;NA;NA;NA;553115;NA;NA;NA;NA;13,7500000000001;304,75;0,43706349071083;0,674603273078256;0,735377149887465;-4,61558560911846
"217925_s_at";65,8;55,9;76,5;41,9;75,7;24,8;75,8;77,5;NA;NA;NA;NA;NA;64771;NA;NA;NA;NA;23,425;61,7375;1,83742676536174;0,106682427059723;0,159621282297872;-4,55431013706247
"217926_at";329,2;316;394,3;341,5;326,9;388;380;312,7;NA;NA;NA;NA;NA;28974;NA;NA;NA;NA;18,05;348,575;0,772003705373576;0,464175477811669;0,54688812129105;-4,60513606824391
"217927_at";781,6;455,4;747,5;412,9;710,9;394,8;740,5;417,5;NA;NA;NA;NA;NA;28972;NA;NA;NA;NA;324,975;582,6375;17,1329531641877;3,36943210247782e-07;3,79095366022245e-05;-4,41075770514017
"217932_at";216,2;161,4;176,9;155,2;205,2;183,4;206,5;208,6;NA;NA;NA;NA;NA;51081;NA;NA;NA;NA;24,0499999999999;189,175;1,57322830473655;0,15757533696583;0,22161899759641;-4,56769612920101
"217933_s_at";310,5;390,6;288,4;376,5;325,2;369,1;351,7;352,7;NA;NA;NA;NA;NA;51056;NA;NA;NA;NA;-53,2749999999999;345,5875;-3,36684751636808;0,011112308970577;0,0258557871900229;-4,49153941964598
"217934_x_at";252,2;245,8;289,7;279;230,3;237,1;376,1;311,6;NA;NA;NA;NA;NA;10273;NA;NA;NA;NA;18,6999999999999;277,725;0,555792812263994;0,594837803296242;0,666477538734583;-4,61243274120396
"217938_s_at";429,5;675,8;428,7;709,3;399;632,3;453,1;722,2;NA;NA;NA;NA;NA;56888;NA;NA;NA;NA;-257,325;556,2375;-11,6907352043475;5,12497116517473e-06;0,000184287003539106;-4,41663873016854
"217941_s_at";127,4;196,2;128,7;172,7;125,8;176,9;123,5;160,9;NA;NA;NA;NA;NA;55914;NA;NA;NA;NA;-50,325;151,5125;-5,01324481489141;0,00132888614922948;0,0058231856200168;-4,45515884891726
"217942_at";340,7;334,2;278,5;250,7;296,7;314,2;301,8;259,9;NA;NA;NA;NA;NA;60488;NA;NA;NA;NA;14,675;297,0875;0,634808279392857;0,544775499761405;0,621545424337478;-4,6099836323445
"217945_at";274,4;204,7;314,9;214;286,8;187,8;303,8;201,2;NA;NA;NA;NA;NA;53339;NA;NA;NA;NA;93,05;248,45;7,71555410631958;8,83705631010874e-05;0,000997581519234633;-4,42961968903824
"217946_s_at";524,7;513,3;410,1;354,3;467,1;476,1;494,1;516,8;NA;NA;NA;NA;NA;10055;NA;NA;NA;NA;8,87500000000011;469,5625;0,21398205908596;0,83636909041821;0,869886503405007;-4,61960468086826
"217947_at";573,1;444,7;593,5;418,4;570,9;418,3;569,1;429;NA;NA;NA;NA;NA;54918;NA;NA;NA;NA;149,05;502,125;13,9749666981204;1,44981274573976e-06;0,000103234102433828;-4,41337633286073
"217950_at";94,2;90,3;90,3;96,6;126,6;129,5;135,4;203,1;NA;NA;NA;NA;NA;51070;NA;NA;NA;NA;-18,25;120,75;-0,686405496890681;0,513495360991859;0,592978109716454;-4,60824481356427
"217955_at";140,5;219,3;130;204,4;148,4;239,7;141,8;215,3;NA;NA;NA;NA;NA;23786;NA;NA;NA;NA;-79,5;179,925;-7,50920385755874;0,000105733896805519;0,00111856392925305;-4,43081208931118
"217956_s_at";201,8;162;137,6;102,9;165;106,1;187;145,9;NA;NA;NA;NA;NA;58478;NA;NA;NA;NA;43,625;151,0375;2,20824855778971;0,0611079928166247;0,0998217035598628;-4,53633004219136
"217957_at";394,7;294,7;428,3;285,7;332,8;274,4;425,2;315,8;NA;NA;NA;NA;NA;29105;NA;NA;NA;NA;102,6;343,95;4,505470761613;0,00245151376844913;0,00891663881464734;-4,46380210016609
"217958_at";320,8;277,2;342,4;278,5;347,4;217,7;312,8;240,4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;77,4000000000001;292,15;4,53046141329762;0,00237664414999696;0,00870130626834746;-4,46333202506909
"217959_s_at";258,6;159,7;273;191,2;217,2;180,2;252,6;155,1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;78,8;210,95;5,20068357830303;0,00106989920555561;0,00500186884482817;-4,45240293821276
"217962_at";811,2;593,3;844,1;577,9;719;675,6;921,8;842,1;NA;NA;NA;NA;NA;55505;NA;NA;NA;NA;151,8;748,125;2,26743177865896;0,0558922483218085;0,09333299674664;-4,53359688696462
"217963_s_at";1906;1870,2;2341,7;2135,7;2135,3;1879,8;2176,2;2051,1;NA;NA;NA;NA;NA;27018;NA;NA;NA;NA;155,6;2062;1,54700193095637;0,163703512560125;0,228882958602277;-4,56903193438491
"217964_at";373,1;268,3;384,4;255,6;325,4;172,5;253;160,4;NA;NA;NA;NA;NA;54902;NA;NA;NA;NA;119,775;274,0875;3,18627867210596;0,0143642753684166;0,0313351081681797;-4,4972995149912
"217965_s_at";117,5;168,8;111;142,5;103,9;171,1;141,2;146,7;NA;NA;NA;NA;NA;29115;NA;NA;NA;NA;-38,875;137,8375;-3,13594344925582;0,0154412820605308;0,0330433475434519;-4,49898239772833
"217967_s_at";20,6;55,8;24,8;64,6;28,9;42;22,4;59,8;NA;NA;NA;NA;NA;116496;NA;NA;NA;NA;-31,375;39,8625;-3,55799595325955;0,00850898509256202;0,0212018408273169;-4,48589516341127
"217969_at";231,6;277,5;162,4;186,4;167,3;240,4;314,8;276,1;NA;NA;NA;NA;NA;738;NA;NA;NA;NA;-26,075;232,0625;-0,682055269731552;0,516088307147032;0,595174409581412;-4,60839547942945
"217971_at";173,7;218,5;188,3;235,1;199;197,6;138,9;99,6;NA;NA;NA;NA;NA;8649;NA;NA;NA;NA;-12,725;181,3375;-0,413575738003015;0,690970943344521;0,749470195863163;-4,61612952835171
"217972_at";252,7;275,4;232,8;217,2;230,9;240,6;256,5;209,6;NA;NA;NA;NA;NA;54927;NA;NA;NA;NA;7,52500000000006;239,4625;0,458065966690342;0,660123912454221;0,72328431836077;-4,61507636265425
"217973_at";163,3;125,8;147,8;113,5;140,4;117,3;183,1;113,8;NA;NA;NA;NA;NA;51181;NA;NA;NA;NA;41,05;138,125;3,52952114649466;0,00885128804379931;0,021781149222535;-4,48670747656715
"217975_at";957,8;998,6;894,6;1098,7;1027,9;1046,9;943,1;1113,1;NA;NA;NA;NA;NA;51186;NA;NA;NA;NA;-108,475;1010,0875;-3,09212724430709;0,016448503303385;0,0346241615057371;-4,50047535695222
"217976_s_at";165,7;124,1;140,7;74,8;153,8;76,9;153,7;86,6;NA;NA;NA;NA;NA;51143;NA;NA;NA;NA;62,875;122,0375;4,63327088117771;0,00209396211719203;0,00800954931052654;-4,46144975210411
"217978_s_at";290,2;314,6;223;259,1;352,4;276,9;296,6;352,8;NA;NA;NA;NA;NA;55585;NA;NA;NA;NA;-10,3;295,7;-0,32871990199352;0,751523764525342;0,800837104407856;-4,61786287788794
"217979_at";486,3;387,6;464,4;316,8;511,5;358;461,6;216,3;NA;NA;NA;NA;NA;27075;NA;NA;NA;NA;161,275;400,3125;4,46434813831013;0,00258039981131303;0,00918688496925165;-4,46458657308714
"217980_s_at";271,5;161;223,5;143,3;255,9;124,9;276,4;135,5;NA;NA;NA;NA;NA;54948;NA;NA;NA;NA;115,65;199;7,81096303690559;8,14425079728047e-05;0,00095832985017152;-4,42909534828672
"217981_s_at";91,4;33,6;60,4;33,5;70,6;23,6;61,7;25,3;NA;NA;NA;NA;NA;26515;NA;NA;NA;NA;42,025;50,0125;4,13319394012617;0,00393428395041217;0,0121973978971085;-4,47143203323203
"217982_s_at";1656,7;1771,4;1224,1;2099,5;1779,1;1616,8;1737,6;2022,3;NA;NA;NA;NA;NA;10933;NA;NA;NA;NA;-278,124999999999;1738,4375;-1,81454713467572;0,110384140331518;0,164272716265422;-4,55545780598667
"217986_s_at";238,8;237,6;274,9;281,9;245,5;243,1;330,4;220,8;NA;NA;NA;NA;NA;11177;NA;NA;NA;NA;26,5500000000001;259,125;1,13547213839863;0,291797427945446;0,373334004793598;-4,58946903732624
"217987_at";234,7;197;225,4;187,4;237,6;200,2;234,2;127,2;NA;NA;NA;NA;NA;54529;NA;NA;NA;NA;55,025;205,4625;3,17240481359842;0,0146529375297555;0,0316909715888872;-4,49775995060839
"217988_at";119,3;190,3;121,6;171,7;107,9;175,1;127,5;152,4;NA;NA;NA;NA;NA;57820;NA;NA;NA;NA;-53,3;145,725;-4,88440318756246;0,00154682973831451;0,00645681030940851;-4,45718095758077
"217989_at";96,2;108,9;53,9;84,1;93,6;82;55,9;53,7;NA;NA;NA;NA;NA;51170;NA;NA;NA;NA;-7,27500000000002;78,5375;-0,443741238098021;0,669983268685405;0,732065133637367;-4,6154260194
"217992_s_at";229;97,7;214;101,8;213;110,4;270,2;106,2;NA;NA;NA;NA;NA;79180;NA;NA;NA;NA;127,525;167,7875;8,83742763120572;3,55051102204468e-05;0,000570396198684938;-4,42435798976453
"217993_s_at";825,6;1122,5;800,2;1124,4;778,4;1069,8;994,8;1212,1;NA;NA;NA;NA;NA;27430;NA;NA;NA;NA;-282,45;990,975;-5,38984379370532;0,000863887117552436;0,00429296212436243;-4,44982782484567
"217995_at";79,8;161,6;84,5;157,1;95,5;178,7;101,6;137,3;NA;NA;NA;NA;NA;58472;NA;NA;NA;NA;-68,325;124,5125;-5,87650221157083;0,000509209361538357;0,00304102020858498;-4,44403360683569
"217996_at";350,1;458,3;269;427,6;333,4;445,1;228,6;375,8;NA;NA;NA;NA;NA;22822;NA;NA;NA;NA;-131,425;360,9875;-4,20979519744685;0,00356337500694188;0,0114134860372291;-4,46976121882093
"217998_at";74;85,9;132,3;111,5;172,9;67,7;95,3;98,3;NA;NA;NA;NA;NA;22822;NA;NA;NA;NA;27,775;104,7375;1,2277937622319;0,257339436623058;0,336534784790314;-4,58503483577382
"218003_s_at";295,2;276;238,1;185,3;294,6;227,1;252,8;223,3;NA;NA;NA;NA;NA;2287;NA;NA;NA;NA;42,2499999999999;249,05;1,86851486327521;0,10184305865194;0,153081555548816;-4,55275616153373
"218005_at";379,3;386,6;333,3;355,2;380,5;342,7;351,2;330,9;NA;NA;NA;NA;NA;7570;NA;NA;NA;NA;7,22499999999997;357,4625;0,431534627297171;0,678439743668192;0,738979081453841;-4,61571609076085
"218007_s_at";1651,5;1251,8;1763,2;1426,6;1686,9;1359,2;1520,3;1384,7;NA;NA;NA;NA;NA;51065;NA;NA;NA;NA;299,9;1505,525;5,23126079300969;0,00103320139746324;0,00486664948753868;-4,45197313417791
"218008_at";286,3;306,3;286,3;317,8;236,9;373;342,2;335,4;NA;NA;NA;NA;NA;55069;NA;NA;NA;NA;-45,1999999999999;310,525;-1,83547720686154;0,106993154178435;0,159956925520061;-4,55440780159912
"218009_s_at";324;236,5;234,4;208,1;268,2;226,3;317,6;232,7;NA;NA;NA;NA;NA;9055;NA;NA;NA;NA;60,15;255,975;2,81518854947477;0,0246473843403982;0,0475648271808796;-4,51052939465725
"218010_x_at";161,2;180,9;154,5;139,8;159;144,6;97,4;121,5;NA;NA;NA;NA;NA;79144;NA;NA;NA;NA;-3,67500000000001;144,8625;-0,190503815642542;0,854063127405114;0,884261024948147;-4,61987283784488
